Trial,Mode,ZScore,BetSide,BetSize,Outcome,Won,PnL,Bankroll
8497,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
8498,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
8499,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
8500,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
8501,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
8502,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
8503,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
8504,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
8505,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
8506,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
8589,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
8590,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
8591,SYNC,2.191,OV,1.00,UN,False,-1.00,-1.93
8592,SYNC,2.191,OV,1.00,UN,False,-1.00,-2.93
8593,SYNC,2.191,OV,1.00,OV,True,1.00,-1.93
8594,SYNC,2.191,OV,1.00,OV,True,1.00,-0.93
8595,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
8596,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
8597,SYNC,2.191,OV,1.00,UN,False,-1.00,-1.93
8598,SYNC,2.191,OV,1.00,UN,False,-1.00,-2.93
8599,SYNC,2.191,OV,1.00,UN,False,-1.00,-3.93
8600,SYNC,2.191,OV,1.00,UN,False,-1.00,-4.93
8601,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8602,SYNC,2.191,OV,1.00,OV,True,1.00,-4.93
8603,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8604,SYNC,2.191,OV,1.00,UN,False,-1.00,-6.93
8605,SYNC,2.191,OV,1.00,OV,True,1.00,-5.93
8606,SYNC,2.191,OV,1.00,OV,True,1.00,-4.93
8607,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8608,SYNC,2.191,OV,1.00,OV,True,1.00,-4.93
8609,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8610,SYNC,2.191,OV,1.00,OV,True,1.00,-4.93
8611,SYNC,2.191,OV,1.00,OV,True,1.00,-3.93
8612,SYNC,2.191,OV,1.00,UN,False,-1.00,-4.93
8613,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8614,SYNC,2.191,OV,1.00,OV,True,1.00,-4.93
8615,SYNC,2.191,OV,1.00,UN,False,-1.00,-5.93
8642,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
8643,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8644,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
8645,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
8646,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
8647,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
8648,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
8649,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8650,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
8651,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
8652,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
8653,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
8654,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
8655,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8656,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
8657,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
8658,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
8659,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
8660,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
8661,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
8662,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
8663,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8664,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.93
8665,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-9.93
8666,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-10.93
8667,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-11.93
8668,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-10.93
8669,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-9.93
8670,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-8.93
8671,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.93
8672,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8673,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
8674,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
8675,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8676,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
8677,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
8678,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
8679,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
8680,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
8681,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
8682,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
8683,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8684,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-8.93
8685,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-7.93
8686,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8687,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8688,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8689,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8690,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8691,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8692,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8693,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
8694,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
8695,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
8696,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
8697,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8698,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
8699,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
8700,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
8701,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.93
8702,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
8703,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
8704,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.93
8705,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.93
8706,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
8707,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.07
8708,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.93
8709,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
8710,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
8711,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.07
8712,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.07
8713,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,0.07
8714,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-0.93
8715,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,0.07
8716,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,1.07
8717,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,2.07
8718,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.07
8719,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.07
8720,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.07
8721,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.07
8722,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,5.07
8723,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.07
8724,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,7.07
8725,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,6.07
8726,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.07
8727,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,6.07
8728,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,5.07
8729,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,4.07
8730,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.07
8731,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.07
8732,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.07
8733,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,4.07
8734,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,3.07
8735,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.07
8736,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.07
8737,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.07
8738,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.07
8739,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.07
8740,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,3.07
8741,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,2.07
9119,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9120,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
9121,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
9122,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
9123,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
9124,SYNC,2.191,OV,1.00,UN,False,-1.00,-1.93
9125,SYNC,2.191,OV,1.00,UN,False,-1.00,-2.93
9126,SYNC,2.191,OV,1.00,UN,False,-1.00,-3.93
9127,SYNC,2.191,OV,1.00,OV,True,1.00,-2.93
9128,SYNC,2.191,OV,1.00,OV,True,1.00,-1.93
9129,SYNC,2.191,OV,1.00,UN,False,-1.00,-2.93
9130,SYNC,2.191,OV,1.00,UN,False,-1.00,-3.93
9131,SYNC,2.191,OV,1.00,OV,True,1.00,-2.93
9132,SYNC,2.191,OV,1.00,OV,True,1.00,-1.93
9133,SYNC,2.191,OV,1.00,UN,False,-1.00,-2.93
9134,SYNC,2.191,OV,1.00,OV,True,1.00,-1.93
9135,SYNC,2.191,OV,1.00,OV,True,1.00,-0.93
9136,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
9137,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
9138,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
9139,SYNC,2.191,OV,1.00,OV,True,1.00,1.07
9140,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
9141,SYNC,2.191,OV,1.00,OV,True,1.00,1.07
9142,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9143,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
9144,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9145,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9146,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9147,SYNC,2.191,OV,1.00,OV,True,1.00,5.07
9148,SYNC,2.191,OV,1.00,OV,True,1.00,6.07
9149,SYNC,2.191,OV,1.00,UN,False,-1.00,5.07
9150,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
9151,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9152,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
9153,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9154,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9155,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9156,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9157,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9158,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
9159,SYNC,2.191,OV,1.00,OV,True,1.00,1.07
9160,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
9161,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
9162,SYNC,2.191,OV,1.00,OV,True,1.00,0.07
9163,SYNC,2.191,OV,1.00,OV,True,1.00,1.07
9164,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9165,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
9166,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9167,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9168,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9169,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9170,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
9171,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
9172,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9173,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9174,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9175,SYNC,2.191,OV,1.00,OV,True,1.00,5.07
9176,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
9177,SYNC,2.191,OV,1.00,OV,True,1.00,5.07
9178,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
9179,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9180,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
9181,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9182,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9183,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9184,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9185,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9186,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9187,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
9188,SYNC,2.191,OV,1.00,OV,True,1.00,4.07
9189,SYNC,2.191,OV,1.00,OV,True,1.00,5.07
9190,SYNC,2.191,OV,1.00,OV,True,1.00,6.07
9191,SYNC,2.191,OV,1.00,UN,False,-1.00,5.07
9192,SYNC,2.191,OV,1.00,OV,True,1.00,6.07
9193,SYNC,2.191,OV,1.00,UN,False,-1.00,5.07
9194,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
9195,SYNC,2.191,OV,1.00,OV,True,1.00,5.07
9196,SYNC,2.191,OV,1.00,UN,False,-1.00,4.07
9197,SYNC,2.191,OV,1.00,UN,False,-1.00,3.07
9198,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
9199,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9200,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9201,SYNC,2.191,OV,1.00,OV,True,1.00,3.07
9202,SYNC,2.191,OV,1.00,UN,False,-1.00,2.07
9203,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9204,SYNC,2.191,OV,1.00,OV,True,1.00,2.07
9205,SYNC,2.191,OV,1.00,UN,False,-1.00,1.07
9206,SYNC,2.191,OV,1.00,UN,False,-1.00,0.07
9207,SYNC,2.191,OV,1.00,UN,False,-1.00,-0.93
9697,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
9698,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
9699,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
9700,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
9701,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
9702,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-0.93
9703,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-1.93
9704,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.93
9705,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
9706,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
9707,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.93
9708,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.93
9709,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
9710,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
9711,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.93
9712,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.93
9713,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
9714,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9715,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9716,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9717,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9718,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9719,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9720,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9721,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9722,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
9723,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-1.93
9724,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-2.93
9725,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
9726,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9727,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9728,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9729,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9730,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9731,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9732,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9733,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9734,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
9735,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-5.93
9736,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9737,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9738,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9739,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9740,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9741,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9742,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9743,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-3.93
9744,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-2.93
9745,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-3.93
9746,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-4.93
9747,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9748,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-4.93
9749,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-5.93
9750,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-6.93
9751,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
9752,ANTI-SYNC,-2.191,UN,1.00,UN,True,1.00,-6.93
9753,ANTI-SYNC,-2.191,UN,1.00,OV,False,-1.00,-7.93
